marque,annee,etat,type_boite_vitesse,localite,region,prix,lien_image
Toyota,2006,D'occasion,Manuelle,Plateau,Dakar,2200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/03e73cc70ba90ec52d4d5f544223d5e6/-/horizon-files-prod/ed/picture/q0ggxd8w/72abd1df1d8ccc9f33ef41b2667b68309bf37bc9.jpg
Jeep,2015,Neuf,Automatique,Cité Damel,Dakar,13000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/614c2daeb57074df9ccdb79cd3d83316/-/horizon-files-prod/ed/picture/q56627k2/73bba34ae7b39b326d68e0ce122648213f838c95.jpg
Mitsubishi,2016,Venant,Manuelle,Parcelles Assainies,Dakar,11000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9ffaed2fd1cbac8722d690d0a0739ba1/-/horizon-files-prod/ed/picture/qnggkkkv/7c00910b9665e14f7424ac6b422b037c92bab146.jpg
Skoda,2012,D'occasion,Manuelle,Plateau,Dakar,1900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9001a50bdc136124b64c68a92e1c3cf3/-/horizon-files-prod/ed/picture/qkrrk5gz/de4f8e4af342b741256377a1972c5f62059cc2e4.jpg
Hyundai,2016,Venant,Automatique,Golf,Dakar,11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ed50431d4607d57c1f36cb8b17bf9bad/-/horizon-files-prod/ed/picture/q9mm2dxj/72315ff250b9529e1f0355b1e5bcfcc4e945fa31.jpg
Jeep,2014,Venant,Automatique,Keur Massar,Dakar,12250000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/141bb0f74b162b9b08a1f8422ea4cbe5/-/horizon-files-prod/ed/picture/q9m0ex2p/76fc192d90e61d61954302bcedebebfd83b62360.jpg
Mitsubishi,2017,Neuf,Automatique,Almadies,Dakar,9900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c915186b5ec4577b45848bbab9800974/-/horizon-files-prod/ed/picture/qq44nzxn/cda6a7caa226886c3113f67fbb396a88f2ed2a5e.jpg
Audi,2020,Venant,Automatique,Sacré-cœur,Dakar,65000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/12a9d6519c06d99f9328ca3e260412f9/-/horizon-files-prod/ed/picture/qgqq8z2k/7d85978c78c23cd8e311c7f94525fcffe8038990.jpg
Mitsubishi,2014,Venant,Automatique,Fenêtre mermoz,Dakar,8500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2f81b14e4c1425568b52b28e7a9ea5e1/-/horizon-files-prod/ed/picture/qennmgz5/dbff6c2df9f324a74e1c62ba59583d8c94a002c7.jpg
Nissan,2015,Venant,Automatique,Mermoz,Dakar,8700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c08973e1dc0d65973217effeb75f12fe/-/horizon-files-prod/ed/picture/q9m0v8gj/856e677f0709dc72a589d483d048ca14147e2ac1.jpg
Ford,2017,D'occasion,Automatique,Sacré-cœur,Dakar,9300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3104240dc18f23d0dcdbddc853452eb8/-/horizon-files-prod/ed/picture/qpdd029r/7749e27514813618179ee8d7300bb55be3880c45.jpg
Toyota,2011,D'occasion,Manuelle,Sacré-cœur,Dakar,4300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/021d646d53fa27b186969023285bbf96/-/horizon-files-prod/ed/picture/qv44v6xj/359afe0854ee3b0d606377bde61eb965d8851389.jpg
Peugeot,2019,Venant,Automatique,Almadies,Dakar,16500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d967bfac4e1183043dbb5b49f18a15df/-/horizon-files-prod/ed/picture/q566qdvx/ecd7ba906f170f88bc8d7b16fe6bd5cb5826c975.jpg
Hyundai,2012,D'occasion,Automatique,Cité keur gorgui,Dakar,3400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/522aed45c9dba11f6a60fc0cf4a5aa79/-/horizon-files-prod/ed/picture/qv4m82kj/bf0e2f7390d134ed2f3a14477b1c55de2225a8dc.jpg
Hyundai,2014,Venant,Automatique,Sacré-cœur,Dakar,10500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2e92c8cd17bcf0a938e666770f9583ba/-/horizon-files-prod/ed/picture/q9mmk4zj/e20cae30642dd13233f5b244bcb2494f1f00f555.jpg
Mercedes-Benz,2021,Venant,Automatique,Sacré-cœur,Dakar,95500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ae24fc5adea3a00bcc5884c7b715b459/-/horizon-files-prod/ed/picture/qrz2wk54/e14421fb46b55a109053a670b55cb0d312d27238.jpg
Ford,2016,Venant,Automatique,Sacré-cœur,Dakar,14500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/adb178d6dea588ffea17f50af8e58f7f/-/horizon-files-prod/ed/picture/q444qr02/528c99405883c3180dec7ecf8a497439220ea709.jpg
Toyota,2012,D'occasion,Automatique,Sacré-cœur,Dakar,18500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0491c9b8975527abccfe173a3eca7479/-/horizon-files-prod/ed/picture/qweer4w5/370430421d6577788b4e9f3d4de594e4fa8f1669.jpg
Kia,2012,D'occasion,Automatique,Cité keur gorgui,Dakar,5300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/262107fb187ed784f38879927bfe5103/-/horizon-files-prod/ed/picture/qrz27nw4/759335cdf1ea402c9a4a11c2b4e15e5fc87b4881.jpg
Hyundai,2007,D'occasion,Manuelle,VDN,Dakar,3500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3e239b4f332980864f22b1018a02ef8e/-/horizon-files-prod/ed/picture/q2jjw2ze/565cd5e6bc7dcec0ad67cf2f295c02f288875730.jpg
Jeep,2015,D'occasion,Automatique,Mamelles,Dakar,7700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ae822bd550dda5373c987e238636495d/-/horizon-files-prod/ed/picture/qennm6g2/ab03a019399c061784749c1d11f75b8e9cb82031.jpg
Hyundai,2012,Venant,Automatique,Fenêtre mermoz,Dakar,4250000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2129c9a6800d5f4312a2d87ec70688fb/-/horizon-files-prod/ed/picture/qdee6j68/78bbe4579ff77c431ce6a8314e7f61505ef0af73.jpg
BMW,2015,Venant,Automatique,Fenêtre mermoz,Dakar,19900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/037998e3b1116d2e416b858f59f4faa7/-/horizon-files-prod/ed/picture/qv44p4gp/b23c2a2a4b5ef939777a0ec43f6d70ac02b359ff.jpg
Mercedes-Benz,2021,Venant,Automatique,Yoff,Dakar,85000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9c5816ac5760a877dc9e133270ea3f1c/-/horizon-files-prod/ed/picture/qng5d5xz/5b88885cf368018b9991d77798c668f0e761afa7.jpg
Mercedes-Benz,2018,Venant,Automatique,Sacré-cœur,Dakar,29900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4e29bd614704edf930df843f3fdf4ebd/-/horizon-files-prod/ed/picture/qqpmp2j/6fff81aed31a6afcaef2f8e7d31696a88dc690fa.jpg
Mercedes-Benz,2017,Venant,Automatique,VDN,Dakar,28900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5d5d369d4cb0dce4f038770544dd69c3/-/horizon-files-prod/ed/picture/q44jzmzm/accaae76cbe172b07f146fb8419c6e3ede29ff17.jpg
Nissan,2015,Neuf,Automatique,Almadies,Dakar,10500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/883d182b839c4e2181892ec8e0cf13a4/-/horizon-files-prod/ed/picture/qv4m054w/3d4cae13c7260496de7c35acdca7b8916daa8ba1.jpg
GMC,2014,D'occasion,Automatique,Sicap foire,Dakar,11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7e663f854eb129b054456c9a670f3915/-/horizon-files-prod/ed/picture/q8jg4r0/33f8fd7e796f44dc1f8d79ad5984fafd8b381148.jpg
Mitsubishi,2014,Venant,Manuelle,VDN,Dakar,13500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/66f1947226654e2ed924911053875131/-/horizon-files-prod/ed/picture/qxjdeknz/01b9c2737f72e1ac1652943dbec17a6e8f02deef.jpg
Jeep,2019,Venant,Automatique,Grand-Dakar,Dakar,9500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ca55a6208c0c4f248737767b96d9825c/-/horizon-files-prod/ed/picture/qgq5n80r/d18476304ad1e837fc9f031ad5833d440e13f143.jpg
Hyundai,2015,D'occasion,Automatique,Sacré-cœur,Dakar,12000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5b7adeeaee547ed2316d45484844f719/-/horizon-files-prod/ed/picture/qkrr844w/15b85a4b82e18d06476e11fd71833973bc5e51f8.jpg
Nissan,2013,Venant,Automatique,Liberte 6,Dakar,4500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/abfb2aec75d5bfdd0bddf12ecd76d351/-/horizon-files-prod/ed/picture/qkrr6d2m/109430fc56ec989b4ebd7c6b9b2adcdff08d1550.jpg
Nissan,2010,Venant,Automatique,Liberte 6,Dakar,3750000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cf1c16ce96754bdb91d7e88e78112cac/-/horizon-files-prod/ed/picture/qdeedr68/bd144cc900d662102f23d6705d8e3dc949532e35.jpg
Ford,2019,Neuf,Automatique,Cité Damel,Dakar,19000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/43ceeaa8ab0c50a6f0a4f31d1abeb661/-/horizon-files-prod/ed/picture/qzvvzvgg/d73796a2668602f0641454cfc3a7ca07d08b2738.jpg
Ford,2014,D'occasion,Automatique,Cité Damel,Dakar,5800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/46743db40bdbbf4f4aa7d2ef3c48a1ef/-/horizon-files-prod/ed/picture/q788g90g/bbd3f0ae5f31dc676c2e8072906a919c9316369b.jpg
Mitsubishi,2014,Venant,Automatique,Sacré-cœur,Dakar,7950000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3c497e5a894b1909519a0b6dc1f60b95/-/horizon-files-prod/ed/picture/q788r8gn/bd3c51e9c1890f074b1144d5f79af7526adbd930.jpg
Renault,2013,D'occasion,Manuelle,Parcelles Assainies,Dakar,2300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2cad2f38e52bc212111dfd636be826a3/-/horizon-files-prod/ed/picture/qj4m25rg/0ffd751839ded3b9ec12510bd18edccb672863cb.jpg
Ford,2012,D'occasion,Automatique,Sacré-cœur,Dakar,7800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1a1a67217143bfe392d44bfe9327583f/-/horizon-files-prod/ed/picture/qrzzjd8j/b9b3bc02e00265e0e2bb5aaf6ec193b01b57eb22.jpg
Hyundai,2010,D'occasion,Manuelle,Pikine,Dakar,3300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0fae0c7f314550524752c3588aa5013d/-/horizon-files-prod/ed/picture/qgqq4pe0/32c1d4a4f46f331b055ea213f36599711e6b2c26.jpg
Mercedes-Benz,2019,Venant,Automatique,Liberte 6,Dakar,31000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/91e96e5fe8de2383f0b448c5b7a7c440/-/horizon-files-prod/ed/picture/qzgdnv8/3394c5f6d03c4e57d363706eefc46fa9c2e3d855.jpg
Hyundai,2021,Venant,Automatique,Liberte 6,Dakar,27000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2cd6987ba21bb25ee42df6b57cec2214/-/horizon-files-prod/ed/picture/q2pdz5v/3fccf342a24b5f82e5c63c8540f9b7fa99fe8b9f.jpg
Hyundai,2014,D'occasion,Automatique,Fenêtre mermoz,Dakar,7900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fa4b64a594a570331f17eb4b10f9146f/-/horizon-files-prod/ed/picture/q9mmg40p/19fc03443190df3eb4f629b2f226ae5c149c8da7.jpg
Peugeot,2013,D'occasion,Manuelle,Cité Damel,Dakar,4500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0810cb95c356610e9f25ee0f4fea27ba/-/horizon-files-prod/ed/picture/qrzz5602/c3a1b002e5f7cb639894590d8e91e8140692fc72.jpg
Mercedes-Benz,2015,Venant,Automatique,Sacré-cœur,Dakar,25000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c64eea91b0b8e2608fcdd546985a13b3/-/horizon-files-prod/ed/picture/q8v08409/8959b625c46da193dcd7700aea20ab5a8958d402.jpg
Dodge,2016,Venant,Automatique,Sacré-cœur,Dakar,15000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4395b909932060ae01bb24344ad58ef1/-/horizon-files-prod/ed/picture/q566w05p/958ffa9478d9898048e0ffe6bdfc7ecfd0649177.jpg
Kia,2014,Venant,Automatique,Mermoz,Dakar,9500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/12e412f617199b93f1aab9ad8dd9b402/-/horizon-files-prod/ed/picture/qwemq9e4/3e115b4c7d4a43de12dcab8c679af302866a5fb6.jpg
Opel,2015,Venant,Manuelle,Parcelles Assainies,Dakar,6500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6923f9cce63a674d355b09ded924ab4d/-/horizon-files-prod/ed/picture/qzvvemm6/d6c01edd6eeac4c37bf45065782a0236ab4a38d6.jpg
Jeep,2014,Venant,Automatique,Hlm,Dakar,7800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f9aee0f120e7019dc81e7d8b989b1885/-/horizon-files-prod/ed/picture/q9mmgjq7/37b4da99f325e25d31d483734a0c9da48cfcc179.jpg
Ford,2014,D'occasion,Automatique,Hlm,Dakar,4100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/83e24b15a53fc0c9b4f9face736f0d57/-/horizon-files-prod/ed/picture/q4v7jx8/4dc805dad7b13231f070bafc3421fa0a30069904.jpg
Kia,2014,Venant,Automatique,Hlm,Dakar,8750000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/df41ec294bd7b9ee1b20bf92b15d77fe/-/horizon-files-prod/ed/picture/q0ggkd5m/3d00043244c647555d97c39249ddc9d2e260cbd8.jpg
Mercedes-Benz,2015,Venant,Automatique,Médina,Dakar,13000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8b01ee7d17c7354b2c76151fa3709f91/-/horizon-files-prod/ed/picture/qzv27xmg/bdc11f1e1024e25f6a9d826453542b9232e999ee.jpg
Hyundai,2020,Venant,Automatique,Sacré-cœur,Dakar,34000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c31ff9471b2eb6312e1b4f65b9ef920e/-/horizon-files-prod/ed/picture/qpdd602m/e40de83dcd291084a0494313ce4ae1e87619b33e.jpg
Toyota,2016,D'occasion,Manuelle,Colobane,Dakar,8700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/41dcac3566bd511e8624d92b2f73514f/-/horizon-files-prod/ed/picture/qgqqz489/e7f4f543bca191d82fe6bd5efad428403cf11a19.jpg
Jeep,2015,Neuf,Automatique,Mermoz,Dakar,6000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b3f65dd5699599a891219694f37029e6/-/horizon-files-prod/ed/picture/qm55pv0g/00b8b3017c58a455a76b7a7624b1bc074fe32c89.jpg
Ford,2020,Neuf,Automatique,Sacré-cœur,Dakar,15200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b7fa0aaec0c562a62b146ee04572e43a/-/horizon-files-prod/ed/picture/qxjjw6q4/a30a78d870936312cb4a8ba489e78a55b3b7f5b8.jpg
Mitsubishi,2020,D'occasion,Automatique,Liberte 6 extension,Dakar,17000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/feb4f35ebd1bcd29fd4f92faf40bc0b4/-/horizon-files-prod/ed/picture/q9mmgzm8/fc106292966ee55ec30ba51d404873501c5ba94b.jpg
Ford,2019,Venant,Automatique,Liberte 6,Dakar,19500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/12d6841ffa7500867c35b035ebd9d586/-/horizon-files-prod/ed/picture/qng57p6m/29716c6dc81720ea63ec85bda5c3759caf721001.jpg
Mercedes-Benz,2021,Venant,Automatique,Liberte 6,Dakar,90000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/006668328e63695ab7ad3c4254d68b0b/-/horizon-files-prod/ed/picture/qrz2dwn2/83b29631d22c15312e1cde274d2eb0a6f257087f.jpg
Renault,2014,Venant,Manuelle,VDN,Dakar,5400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/41ca62200e428baa5e8851c8e2e72192/-/horizon-files-prod/ed/picture/qend07kd/a03ae2e5c0842c34c047ba68a0dcc6ce2041ad1f.jpg
Ford,2013,D'occasion,Automatique,Patte d‘oie,Dakar,3250000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8e2639541f2973974914211a128c0895/-/horizon-files-prod/ed/picture/qrzz7x48/c70eacd1738c603347585b8196d24226e96c8f18.jpg
Chevrolet,2015,Neuf,Automatique,Cité Damel,Dakar,5000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5f76e5c3912cbbe2ac33236813f4273e/-/horizon-files-prod/ed/picture/qm55n4qg/fa192a86a5be53dd137ced717d8158629acdf77e.jpg
Chevrolet,2016,D'occasion,Automatique,Sacré-cœur,Dakar,5500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/253c1b93a947dcb55d298453e80c3cde/-/horizon-files-prod/ed/picture/qkwrwzn/89bd597de41ba4f54e60a3f5aeb2e5cc5b167f75.jpg
Mercedes-Benz,2020,Venant,Automatique,Liberte 6,Dakar,58000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3f5635d3b3a96d18b00331883201d876/-/horizon-files-prod/ed/picture/qend8gm4/41d3353a721978a34de54ac1e93c8ca3344ec57e.jpg
Chevrolet,2013,D'occasion,Automatique,Liberte 6,Dakar,2800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c387b2373cb36edd3eae1671ecc667a0/-/horizon-files-prod/ed/picture/qrz2d6m9/a52a023451704b6142bfeeb060329f2ff7d8fca4.jpg
Kia,2014,Neuf,Automatique,Hlm grand-yoff,Dakar,8000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c9ea311e6e6c86ff22c1789072c3b18a/-/horizon-files-prod/ed/picture/qxjdg428/3ab9a8f1898070ff48d54b770101eaa1e6cad5a1.jpg
Mercedes-Benz,2013,D'occasion,Automatique,Hlm grand-yoff,Dakar,11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d27f26d2bc55d03d46227fb402ff5746/-/horizon-files-prod/ed/picture/qq44296k/9ec4aa6f2b26bf6de9f22b371b7a6b768f267a1f.jpg
Mazda,2019,D'occasion,Automatique,Liberte 6 extension,Dakar,16000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/46159026d2cc2a9e0a5d56a2686b603a/-/horizon-files-prod/ed/picture/qzvvx2xd/0c053bde26093184a005b103876e35e8e94eb52a.jpg
Toyota,2015,D'occasion,Automatique,Almadies,Dakar,16500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0d80baf7b35d0ecf34111f0d0676b1cc/-/horizon-files-prod/ed/picture/qrzzzv64/6f8ca40dd096b63ffcb6e7a9b19318145907da3d.jpg
Mercedes-Benz,2020,Venant,Automatique,Sacré-cœur,Dakar,60000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9f78514a4dfb23ab4f5cf1f04d70f9d8/-/horizon-files-prod/ed/picture/qdeek0n0/645e1ef529225594090a4db23181bb1210ed1826.jpg
Peugeot,2012,D'occasion,Manuelle,Yoff,Dakar,6500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/210ed851f9bd78b53e56193a488bebb6/-/horizon-files-prod/ed/picture/qek9nw6/eaff7cc6ed5823f23815a3fcada60cdd8328b4d2.jpg
Peugeot,2010,D'occasion,Manuelle,Yoff,Dakar,2900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0da2e66e85b4b6b2276aada5eae1ab8c/-/horizon-files-prod/ed/picture/q62qgkv/5071593b480bece50da49589b3847c5db10c118b.jpg
Mitsubishi,2015,D'occasion,Automatique,Hlm,Dakar,6800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/06a0a1b9c51bdf44ba887d49476ead4a/-/horizon-files-prod/ed/picture/q7k2058/7b11965b5f707795385a1b676bb64020e6114be8.jpg
BMW,2016,Venant,Automatique,Liberte 6,Dakar,14500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3613c2ac574abd0f57c5b1a978434289/-/horizon-files-prod/ed/picture/q2jzpj98/8e781da30c6a47284dcc9de88261da9b377ec1cd.jpg
Nissan,2015,Venant,Automatique,Cité Damel,Dakar,30000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7cef9c997a53bd0a3037b89357351175/-/horizon-files-prod/ed/picture/q8v0j8mx/2c19e5d495cb9f2e1d1070bb3e7bfa072e99867e.jpg
Mercedes-Benz,2015,Venant,Automatique,Sacré-cœur,Dakar,27000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6f23dbc499ea0274aa3bde4721a2a080/-/horizon-files-prod/ed/picture/qv4m985p/3034b69a51804c9d2496416b12804537ea3e788f.jpg
Ford,2016,Venant,Automatique,Sacré-cœur,Dakar,14500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/931d0b093510c2c7f615b01c4a264aab/-/horizon-files-prod/ed/picture/qj44rwqg/6df55763de614cf4a081a20c83a2654d2739c035.jpg
Ford,2021,Venant,Automatique,Sacré-cœur,Dakar,30000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1281bad49f9ec7d0f59190af7f34613d/-/horizon-files-prod/ed/picture/qkrrrz9z/e7d9b8627c18618561432a739066fa16e3b1065c.jpg
Ford,2016,Venant,Automatique,Sacré-cœur,Dakar,12500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/84965d74290b3051c39480848d687a16/-/horizon-files-prod/ed/picture/q566rwm7/dac769c3819544a7012d2d81236f8ed42e7a1ea2.jpg
Mitsubishi,2015,Venant,Automatique,Mermoz,Dakar,17500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f496b036a1d921cb7c9879a9a5e5aa3e/-/horizon-files-prod/ed/picture/qgq585wm/944ed1562d4dd972a231c327e8dc249dd530f02b.jpg
Hyundai,2014,Neuf,Automatique,Ouest foire,Dakar,5900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6fb6444dccd8cf2f6191c5ef2ae14971/-/horizon-files-prod/ed/picture/qw702gd/cc833a5e11f2dede144c56b0e45059d6efa27a52.jpg
Chevrolet,2015,D'occasion,Automatique,Sacré-cœur,Dakar,5900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6bf0571bcdada5a77807ab772c242767/-/horizon-files-prod/ed/picture/q2jj8zzv/917a9059129e08e2259e833b583644999d5cd5e8.jpg
Ford,2017,Venant,Automatique,Sacré-cœur,Dakar,9850000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/432fa0242d233ab0a2f7b26e65a1beb8/-/horizon-files-prod/ed/picture/qpdpzwvj/82bea0fa49234ec4460b376f363153ba7fb95190.jpg
Dodge,2014,Venant,Automatique,Sacré-cœur,Dakar,16000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/647a7bf42c0650586a195c34264acea5/-/horizon-files-prod/ed/picture/q56wdvr6/f285adaefe8be2b42622e10acb4d6603d3326d8d.jpg
BMW,2019,Venant,Automatique,Sacré-cœur,Dakar,49000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/275dd5a9174f82b1def57de730666fdd/-/horizon-files-prod/ed/picture/qv4mmrjp/8653b4ce97c90d77e03a92d743d5d3e07dfd5885.jpg
Citroen,2010,D'occasion,Manuelle,Plateau,Dakar,2300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/516cc5aa4db2b7e47c93125f51741793/-/horizon-files-prod/ed/picture/qkrr8w0m/aa12794d07f1b62450e53bbb2eece5ec52637390.jpg
Toyota,2020,Venant,Manuelle,Sacré-cœur,Dakar,42500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2eb98d496a36ea03542fef42f2efb6bf/-/horizon-files-prod/ed/picture/q6x7mep8/011d246c396130b6b2d677e169046062994e79db.jpg
Ford,2016,Venant,Automatique,Point-e,Dakar,4800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/998b471de8164fd9a3b62196a753459a/-/horizon-files-prod/ed/picture/qrdw5g2/40a04ae5c3229f1ee450fe1cfe314d8db0a530d1.jpg
Ford,2019,Venant,Automatique,Liberte 6 extension,Dakar,16500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/753e575fbbc9bfdaef051d1a51ded47b/-/horizon-files-prod/ed/picture/q2jjkzxq/e19d5435defa46fbd970df29394c1b734ac77b15.jpg
BMW,2013,D'occasion,Automatique,Liberte 6 extension,Dakar,9000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ca4250609912033478576e7e988e1a90/-/horizon-files-prod/ed/picture/qpdd00zv/bf8a4367cb172135a9777889fc509b7ea722faa1.jpg
Hyundai,2013,D'occasion,Automatique,Cité Damel,Dakar,4500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/99c97d48acad6183fea33374f361ebbb/-/horizon-files-prod/ed/picture/q0gg92ke/810562957eef85906db1f92ded7b8be20d9030e9.jpg
Ford,2016,Venant,Automatique,Sacré-cœur,Dakar,10500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fdb1e0880ca3c6004f4d7d75adab0a37/-/horizon-files-prod/ed/picture/q0gpmepz/b6939d5e1d42c23deadd0ce54099beca648c8370.jpg
Citroen,2013,Venant,Manuelle,Médina,Dakar,4449000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/47e39b9f2ad3ce9c54fc03224b979884/-/horizon-files-prod/ed/picture/qkz9zxv/f2e4eae3618c70fd17325dc25d9d11858cfec65f.jpg
Mazda,2014,Venant,Automatique,Mermoz,Dakar,8300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/844ca1be4d5e4c08cb8163b3c075a9a6/-/horizon-files-prod/ed/picture/qend0rx5/9932ffdc3c53f88aa43e957b02f92a6187f7d74a.jpg
BMW,2018,Neuf,Automatique,Cité Damel,Dakar,30000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e587c5311601365609938f77806ca907/-/horizon-files-prod/ed/picture/q9mmjn46/3714810294fe83b91de7cd4ff63f97ebce7e325d.jpg
BMW,2018,Neuf,Automatique,Médina,Dakar,13500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/45637e18b8ebfd5dc469927af7536e35/-/horizon-files-prod/ed/picture/q44jewvz/a43ee3b13e7ca4d5767019a3c03e32a0f1d9d110.jpg
Kia,2013,D'occasion,Automatique,Ouest foire,Dakar,4200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1e0574356cffcebdfb008db249539367/-/horizon-files-prod/ed/picture/q566rnw6/9f795b24ddcd6e0665b6bcc73b6933ea951a5cbc.jpg
Hyundai,2009,D'occasion,Automatique,Rufisque,Dakar,4850000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1747d42ecd15d35a109329aaa1321084/-/horizon-files-prod/ed/picture/qkrm46kj/280729b6158a9a46d1c190c98489faf36b1ca905.jpg
Kia,2014,Neuf,Automatique,Cité Damel,Dakar,9000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1f5310e8f4b46e1ed2da62ad64f8633b/-/horizon-files-prod/ed/picture/qxjd9072/0785cb95ff8663956ad9a3be3f604867d9ad0697.jpg
Hyundai,2009,D'occasion,Automatique,Plateau,Dakar,2250000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/68e085dc4dfd6e6e54772df6ab980e97/-/horizon-files-prod/ed/picture/q2pxwek/555552186019300ef8ba676aa7c5725a9210ab3a.jpg
